Ticker,Melhor Janela,Saldo Final,Retorno Liquido (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
SOJA3.SA,Janela_10,12007.425719637964,20.07425719637964,1.8236726306192412,-3.6346625190965813,90.43421252399312,87.37166136126017
JBSS3.SA,Janela_20,12123.936306536205,21.23936306536205,1.436696148283976,-4.935658355310516,72.32646195171273,90.75693560736138
GGBR3.SA,Janela_5,11508.396669497635,15.083966694976352,1.2097100047035387,-4.451702209779407,150.10957097243173,171.52426837849845
BRFS3.SA,Janela_15,18224.827462120935,82.24827462120935,1.1218612366207554,-35.23920219086795,11.292848124098013,0.0
CSNA3.SA,Janela_5,13193.082398222929,31.930823982229285,0.758416852716429,-38.692553711039515,9.279344697168037,0.0
VALE3.SA,Janela_10,10112.540976012013,1.1254097601201283,0.1395381534629406,-24.038490518839687,94.43937390304127,0.24669325665461475
SUZB3.SA,Janela_10,9963.01757054124,-0.36982429458759725,0.0686991028240877,-23.82470156018126,99.23961321852721,45.0696795934159
BEEF3.SA,Janela_20,9926.70823762444,-0.7329176237556021,0.06122487659525861,-17.57448445916093,42.188375979509566,1.1989592219561602
PETR4.SA,Janela_5,10000.0,0.0,0.0,0.0,0.0,0.0
